user,item,error
0,0,0.4457663595676422
1,0,0.0
2,0,0.6356543898582458
3,0,0.30725571513175964
4,0,0.7361489534378052
5,0,0.06408491730690002
6,0,0.4758497178554535
7,0,0.0
8,0,0.5356799960136414
9,0,0.015119418501853943
10,0,0.0
11,0,0.973806619644165
12,0,0.0
13,0,0.0014578120317310095
14,0,0.14880181849002838
15,0,0.3132982552051544
16,0,0.0608455054461956
17,0,0.0
18,0,0.16829855740070343
19,0,0.0
20,0,0.0
21,0,0.12138131260871887
22,0,0.0
23,1,0.02354280836880207
24,1,0.1195363700389862
25,1,0.5747579336166382
26,1,0.3509225845336914
27,1,0.1461287885904312
28,1,1.1462936401367188
29,1,0.5725336074829102
30,1,1.5412828922271729
31,1,0.1759377419948578
32,1,0.49806082248687744
33,1,0.242061048746109
34,1,0.49750572443008423
35,1,0.2156432718038559
36,1,0.33860746026039124
37,1,0.8207740187644958
38,2,0.36597251892089844
39,2,0.0
40,2,0.6990529894828796
41,2,0.0
42,2,0.4055449664592743
43,2,0.0
44,2,0.0
45,2,0.29913538694381714
46,2,0.0
47,2,0.04699323698878288
48,2,0.05550847947597504
49,2,0.0
50,2,1.8660398721694946
51,2,0.0
52,2,0.07467395812273026
53,2,0.0
12,2,0.0
54,2,0.3100462853908539
13,2,0.0
55,2,0.07269877195358276
56,2,0.0005755046149715781
57,2,0.19812405109405518
58,2,0.4026048183441162
59,2,0.21177729964256287
60,2,0.7572217583656311
61,2,0.016266966238617897
62,2,0.028764164075255394
63,2,0.0
64,2,0.11392112076282501
65,2,0.4113999009132385
66,2,0.0
67,2,0.5972750782966614
68,2,0.0016901921480894089
69,2,0.0019443725468590856
70,2,0.002139976480975747
71,2,0.0
72,2,0.12367432564496994
73,2,0.0
74,2,0.0
75,2,0.0
76,2,0.0
77,2,0.1963067352771759
78,2,0.0632326528429985
79,2,0.0
80,2,0.0
81,2,0.0
82,2,0.0
83,3,1.2740132808685303
84,3,2.906371831893921
85,3,0.0
86,3,0.0
87,3,3.5288794606458396e-05
88,3,0.0
89,3,0.0
90,3,0.0
91,3,0.005544793326407671
92,3,4.191373348236084
93,3,9.549185752868652
94,3,0.0026959769893437624
95,3,1.1726663160516182e-06
96,3,0.23322156071662903
97,3,0.1607983410358429
98,3,0.13281753659248352
99,3,0.674778938293457
100,3,0.20737482607364655
101,3,0.0
2,3,1.498853087425232
102,3,0.0
103,3,0.27627837657928467
104,3,0.1716575026512146
105,3,0.05113111436367035
106,3,0.022464565932750702
107,3,0.0
108,3,1.1838728189468384
109,3,0.05250701680779457
110,3,0.01656891219317913
111,3,0.0686495378613472
112,3,0.5966097116470337
113,3,0.9713481068611145
114,3,0.08160886913537979
115,3,0.3086332678794861
116,3,0.09980868548154831
117,3,0.1102735698223114
118,3,0.606056809425354
119,3,0.45833486318588257
120,3,0.0
121,3,0.4342576265335083
122,3,0.0
123,3,0.09308307617902756
124,3,0.0
125,3,1.7611888647079468
126,3,0.0
127,3,0.22411082684993744
128,3,0.23168858885765076
129,3,1.2733840942382812
130,3,0.3592049479484558
131,3,0.0
132,3,5.342536449432373
133,3,2.19069504737854
134,3,0.23949173092842102
135,3,0.0
136,3,1.6904431581497192
137,3,0.5112204551696777
138,3,0.5284260511398315
139,3,3.0901520252227783
140,3,0.0
141,3,0.004217200446873903
142,3,0.0
143,3,0.09000011533498764
144,3,0.0242728553712368
145,3,0.0013371260138228536
146,3,0.3366239666938782
147,3,0.0
148,3,0.11125495284795761
149,3,0.07478997111320496
150,3,0.07474277168512344
151,3,0.5229517817497253
152,3,0.06967934966087341
153,3,0.684658944606781
154,3,0.0
155,3,0.28336307406425476
156,3,0.0
157,3,0.4001777172088623
158,3,0.005143981426954269
159,3,0.0
160,3,2.4175097942352295
161,3,0.0024915386456996202
162,3,0.3774198591709137
54,3,0.14436782896518707
163,3,4.139091968536377
164,3,0.051504649221897125
13,3,0.00131559232249856
165,3,0.4234546720981598
166,3,0.013722294941544533
167,3,0.004188142716884613
168,3,0.8989498615264893
169,3,0.004053221084177494
170,3,0.0003355381195433438
171,3,0.6478927135467529
172,3,0.16992297768592834
173,3,0.0
174,3,0.023502731695771217
175,3,2.551295757293701
176,3,3.0073256492614746
177,3,0.0
178,3,0.0012707025744020939
179,3,0.0
180,3,2.3031468391418457
181,3,1.386185646057129
182,3,0.13075347244739532
183,3,0.34521687030792236
184,3,0.20853076875209808
185,3,0.0
186,3,0.051026687026023865
187,3,0.0082175238057971
188,3,0.06750741600990295
189,3,0.0
190,3,0.6383900046348572
191,3,0.004332677461206913
192,3,0.28888973593711853
193,3,0.0005678886082023382
194,3,2.0021655559539795
195,3,0.0901125892996788
196,3,0.012791082262992859
197,3,0.06821271032094955
198,3,0.0
199,3,0.11156212538480759
200,3,0.07522746175527573
201,3,0.0
202,3,5.06505823135376
203,3,0.14078347384929657
204,3,0.13504911959171295
205,3,0.0
206,3,0.12287472933530807
207,3,0.7666266560554504
78,3,0.31289324164390564
208,3,0.31541675329208374
81,3,1.0
209,3,0.15557214617729187
210,3,0.0
211,3,0.8662847280502319
82,3,0.026300324127078056
212,4,0.4977566599845886
213,4,0.08430393040180206
112,4,0.4359636902809143
214,4,0.026047753170132637
215,4,0.1951570063829422
216,4,0.033731356263160706
130,4,2.0294597148895264
217,4,0.24717703461647034
218,4,0.18753904104232788
219,4,0.0028164826799184084
54,4,0.3211694061756134
220,4,0.0
221,4,0.06291768699884415
222,4,0.015836473554372787
223,4,0.022708937525749207
224,4,0.16761107742786407
225,4,0.1524091362953186
226,4,0.0
227,4,0.150907963514328
228,4,0.0772632509469986
229,5,0.0076989671215415
230,5,0.0
231,5,0.0
232,5,0.0
233,5,0.0
234,6,1.0742387771606445
235,6,0.15744762122631073
236,6,0.3081582188606262
237,6,0.252071350812912
238,6,0.003489841241389513
239,6,0.015902668237686157
234,7,0.19296987354755402
235,7,0.0
236,7,0.0
237,7,0.0011623910395428538
238,7,0.29449203610420227
239,7,0.0
234,8,0.9176254868507385
131,8,0.8815510869026184
240,8,0.03920832648873329
236,8,0.09390948712825775
237,8,0.06763309985399246
238,8,0.069485142827034
239,8,0.0
241,8,0.1519775539636612
242,8,0.00771546084433794
243,8,0.0
244,9,0.0
245,9,0.0010310045909136534
246,9,0.0
113,9,0.4515649974346161
247,9,0.01128375343978405
131,9,0.048451535403728485
248,9,0.0007270160131156445
249,9,0.2676260769367218
236,9,0.0
250,9,1.413466215133667
237,9,0.06104468181729317
238,9,0.29783695936203003
251,9,0.0
239,9,0.002705095801502466
60,9,0.23847399652004242
252,9,0.18280579149723053
81,9,0.007096210028976202
253,9,0.0006015305407345295
254,10,0.000660837918985635
255,10,0.0
256,10,0.0845588743686676
257,10,0.1605345755815506
131,10,0.003985023126006126
258,10,0.0
249,10,0.1122269406914711
236,10,0.0117406090721488
237,10,0.03353407233953476
259,10,0.0
238,10,0.1090526357293129
260,10,0.08131109923124313
261,10,0.4752851128578186
262,10,1.1478033065795898
263,10,1.8773857355117798
264,11,0.025129416957497597
265,11,1.1135518550872803
266,11,0.6116803288459778
267,11,0.0
268,11,0.0
269,12,0.0
270,12,0.0
271,12,0.8198739886283875
272,12,0.8344523310661316
273,12,1.0
274,12,0.0
275,12,0.13478393852710724
276,12,0.11614223569631577
277,12,0.0
278,12,0.09194253385066986
279,12,0.3768637776374817
280,12,0.03351416811347008
281,12,0.7127841711044312
282,13,0.08721364289522171
283,13,0.0
284,13,0.0
285,13,0.010301482863724232
286,13,0.03253380209207535
287,13,0.0012586627854034305
288,13,0.16092035174369812
289,13,0.0
290,13,0.027203433215618134
291,13,0.0
292,13,0.0
293,13,0.04860994219779968
294,13,0.8970420956611633
295,13,0.0
296,13,0.0
297,13,0.7758292555809021
298,13,5.643488293571863e-06
299,13,0.0071806525811553
300,13,0.0
301,13,0.0
285,14,0.46954670548439026
302,14,0.0071586077101528645
303,14,0.0
304,14,0.010480256751179695
305,14,0.00934474915266037
306,14,0.5278334617614746
307,14,1.0
308,14,0.6495848894119263
309,14,0.0
310,14,0.10580626875162125
302,15,0.8130251169204712
311,15,0.2176763415336609
106,15,0.6434587836265564
303,15,0.0
307,15,0.33193832635879517
312,15,2.8856284618377686
308,15,1.7022274732589722
309,15,0.07576201111078262
313,15,0.0005372685845941305
314,15,0.3976912200450897
86,16,0.03787216916680336
88,16,7.92829814599827e-06
315,16,0.025345005095005035
138,16,0.048688825219869614
316,16,1.1399973630905151
317,16,4.286999225616455
318,16,0.1701282411813736
184,16,0.08501067012548447
88,17,0.16328789293766022
315,17,0.4629251956939697
33,17,0.7401002049446106
184,17,2.5750279426574707
319,17,0.5938491225242615
88,18,0.005289384629577398
26,18,0.0
320,18,0.2539527416229248
5,18,0.29522791504859924
321,18,0.0020415629260241985
322,18,0.1029590368270874
323,18,0.2150086760520935
324,18,0.2514851689338684
325,18,0.0
326,18,5.065618515014648
153,18,0.2879079580307007
327,18,5.980260848999023
328,18,0.0
294,18,2.2909231185913086
60,18,0.2107774168252945
329,18,0.03031310811638832
68,18,0.10484866052865982
330,18,0.04713185131549835
331,18,0.0
282,19,0.3508005738258362
332,19,0.04016469791531563
294,19,0.7389131188392639
333,19,0.08918201178312302
299,19,0.7071584463119507
334,19,1.144703984260559
209,19,0.0
335,20,0.08492282778024673
336,20,0.003964460454881191
337,20,0.0
338,20,0.2383757382631302
339,20,1.3026994466781616
340,20,0.08661029487848282
341,20,0.0
342,20,0.007560852449387312
343,20,0.0
19,20,0.0
344,20,0.23297661542892456
345,20,0.5643282532691956
346,21,0.10985245555639267
304,21,0.053276192396879196
347,21,0.003150355303660035
307,21,1.0
348,21,0.4775139391422272
349,21,0.18171831965446472
311,22,0.9422488212585449
346,22,0.605604350566864
109,22,0.5323613286018372
350,22,0.0
351,22,0.0
289,22,0.024771349504590034
291,22,0.0
352,22,0.0714111253619194
353,22,0.17636442184448242
354,22,0.49246281385421753
355,22,0.3367379605770111
299,22,0.08580973744392395
334,22,2.5971028804779053
356,23,0.2027866095304489
346,23,0.008380506187677383
305,23,0.11343301832675934
307,23,0.5751162767410278
357,23,0.04039725288748741
358,23,0.15376922488212585
359,23,0.00718736182898283
360,23,0.02410302869975567
361,23,0.0
362,24,0.0009629015694372356
363,24,0.0880676805973053
307,24,0.9656765460968018
291,24,0.1342463344335556
364,24,0.0029773341957479715
365,24,0.7898606061935425
