user,item,error
0,0,0.007597882300615311
1,0,0.0
2,0,0.0
3,0,1.5610471963882446
4,0,0.0001224976876983419
5,0,0.002007535193115473
6,0,0.00876636803150177
7,0,0.0
8,0,0.0
9,0,0.00034791347570717335
10,0,0.0
11,0,0.00030703222728334367
12,0,0.0
13,0,0.0
14,0,0.0005770155694335699
15,0,0.0
16,0,0.37362122535705566
17,0,0.002738680224865675
18,0,0.0029080896638333797
19,0,0.0
20,0,0.0
21,0,0.49218979477882385
22,0,0.0015826871385797858
23,1,7.290572102647275e-05
24,1,0.004006846342235804
25,1,4.413337228470482e-05
26,1,2.0176321413600817e-05
27,1,0.007200708147138357
28,1,0.00020191013754811138
29,1,6.928166840225458e-08
30,1,0.004260944202542305
31,1,0.0031996583566069603
32,1,7.095246110111475e-05
33,1,0.000178706890437752
34,1,0.00178951071575284
35,1,0.000285741058178246
36,1,1.609509672562126e-05
37,1,0.008276589214801788
38,2,0.0
39,2,0.00019783170137088746
40,2,0.0
41,2,0.0
42,2,1.7129043340682983
43,2,0.0
44,2,0.0
45,2,0.00039535886025987566
46,2,0.0
47,2,0.00849807821214199
48,2,0.0042067402973771095
49,2,0.0
50,2,0.0001481281651649624
51,2,0.002315215300768614
52,2,0.015830231830477715
53,2,1.7138772818725556e-05
12,2,0.0
54,2,0.0
13,2,0.00016429752577096224
55,2,1.5287807855202118e-06
56,2,0.0016236969968304038
57,2,0.0
58,2,6.098625817685388e-06
59,2,8.629044168628752e-05
60,2,1.0
61,2,0.0
62,2,0.0001652156061027199
63,2,0.0
64,2,0.0017512304475530982
65,2,0.0
66,2,0.0
67,2,0.026533138006925583
68,2,0.0
69,2,0.002018124796450138
70,2,0.0
71,2,0.0
72,2,0.00013101089280098677
73,2,0.0
74,2,0.0
75,2,1.1039679520763457e-05
76,2,0.0
77,2,0.18917475640773773
78,2,0.0
79,2,0.0
80,2,0.0
81,2,0.0
82,2,0.0011017826618626714
83,3,0.13064692914485931
84,3,0.0
85,3,0.0
86,3,0.021025685593485832
87,3,0.03895832598209381
88,3,0.09569300711154938
89,3,0.0
90,3,0.0
91,3,0.00048039082321338356
92,3,0.0
93,3,0.0
94,3,0.0
95,3,0.010754415765404701
96,3,0.0011666544014587998
97,3,0.00745409308001399
98,3,0.0017300632316619158
99,3,0.003390168771147728
100,3,0.001983592752367258
101,3,0.012336473912000656
2,3,0.0043465932831168175
102,3,0.0
103,3,0.00721163721755147
104,3,0.0021645757369697094
105,3,0.0008232996915467083
106,3,0.00045175544801168144
107,3,0.1262851506471634
108,3,0.0036429211031645536
109,3,0.0
110,3,0.13072140514850616
111,3,0.0
112,3,0.0005310309934429824
113,3,0.030382385477423668
114,3,0.0
115,3,0.29514190554618835
116,3,0.0
117,3,0.01314927265048027
118,3,0.9463894963264465
119,3,0.0029945310670882463
120,3,0.022020386531949043
121,3,1.0
122,3,0.003164502326399088
123,3,0.30437934398651123
124,3,0.06538839638233185
125,3,0.19286222755908966
126,3,0.05952388048171997
127,3,0.3259681463241577
128,3,0.001000368851236999
129,3,0.008554480038583279
130,3,0.0016454816795885563
131,3,0.01980718784034252
132,3,0.008439387194812298
133,3,0.017297016456723213
134,3,0.008151349611580372
135,3,0.004287036135792732
136,3,0.00013710567145608366
137,3,0.0
138,3,0.0644536167383194
139,3,0.11588691920042038
140,3,0.0441286601126194
141,3,2.0637282432289794e-05
142,3,0.022597407922148705
143,3,0.022619061172008514
144,3,0.014882423914968967
145,3,0.0006051379605196416
146,3,0.035604704171419144
147,3,0.022180309519171715
148,3,0.0
149,3,0.19626660645008087
150,3,0.0
151,3,0.030017614364624023
152,3,0.5509923696517944
153,3,0.0014759652549400926
154,3,0.023755904287099838
155,3,0.016622107475996017
156,3,0.013109277933835983
157,3,0.0
158,3,0.0001232482463819906
159,3,0.06797206401824951
160,3,0.00981204491108656
161,3,0.004398524295538664
162,3,0.0
54,3,0.0
163,3,5.878410816192627
164,3,0.011494223028421402
13,3,0.0
165,3,0.03429293632507324
166,3,0.0008865023264661431
167,3,0.9050572514533997
168,3,0.0002435151836834848
169,3,0.007227357476949692
170,3,0.0
171,3,0.012833073735237122
172,3,1.796981905499706e-07
173,3,0.013082648627460003
174,3,0.008136718533933163
175,3,0.0009981982875615358
176,3,0.044459231197834015
177,3,0.03985071927309036
178,3,0.0
179,3,0.00672153988853097
180,3,5.218093395233154
181,3,0.019193010404706
182,3,0.0099625363945961
183,3,0.0
184,3,0.0
185,3,0.0
186,3,0.054047416895627975
187,3,0.0046322825364768505
188,3,0.05130896344780922
189,3,1.986896276473999
190,3,2.9652678966522217
191,3,0.01958874985575676
192,3,0.0
193,3,0.0035771983675658703
194,3,0.011976663023233414
195,3,0.3910268247127533
196,3,0.013396037742495537
197,3,0.0
198,3,0.0
199,3,0.0
200,3,0.0
201,3,0.0
202,3,0.0017330792034044862
203,3,0.00028430813108570874
204,3,0.014102037996053696
205,3,0.008877888321876526
206,3,0.0
207,3,0.08606190234422684
78,3,2.803995448630303e-05
208,3,0.0
81,3,0.0021799548994749784
209,3,0.0
210,3,0.0
211,3,0.009637778624892235
82,3,0.0046532065607607365
212,4,0.0006277018110267818
213,4,0.0022293447982519865
112,4,0.007453599013388157
214,4,0.0
215,4,0.0011889098677784204
216,4,0.000596651982050389
130,4,1.366482138109859e-06
217,4,0.0
218,4,0.006737968884408474
219,4,0.14024724066257477
54,4,0.17473335564136505
220,4,0.0
221,4,0.00045153251267038286
222,4,0.0
223,4,0.0
224,4,0.0007989641162566841
225,4,0.02303054928779602
226,4,0.0
227,4,0.0
228,4,0.0
229,5,2.9929135052952915e-05
230,5,0.0
231,5,0.00029638130217790604
232,5,0.0
233,5,0.0009853739757090807
234,6,0.0
235,6,0.0
236,6,0.00011471944162622094
237,6,0.00011138347326777875
238,6,0.00015404768055304885
239,6,0.0
234,7,0.026870835572481155
235,7,0.0
236,7,0.0
237,7,0.0009950371459126472
238,7,0.0011959573021158576
239,7,2.929084439529106e-05
234,8,0.0
131,8,0.0020233765244483948
240,8,0.10008877515792847
236,8,0.0012735257623717189
237,8,0.11969073116779327
238,8,3.3482643630122766e-05
239,8,0.007284791674464941
241,8,0.007002527825534344
242,8,0.00016536274051759392
243,8,0.02345246449112892
244,9,0.08624805510044098
245,9,0.0
246,9,0.9212998151779175
113,9,0.0001771929964888841
247,9,0.0027706644032150507
131,9,0.04769835248589516
248,9,0.0
249,9,0.002192484913393855
236,9,0.00019705446902662516
250,9,0.0011968809412792325
237,9,0.0
238,9,3.6488523619482294e-05
251,9,6.131642294349149e-06
239,9,0.0
60,9,0.018983906134963036
252,9,0.00013605800631921738
81,9,0.0001750414667185396
253,9,0.001946097007021308
254,10,0.0
255,10,0.0
256,10,0.8574788570404053
257,10,0.0
131,10,0.0
258,10,0.00023163891455624253
249,10,7.856072625145316e-05
236,10,0.0015371500048786402
237,10,0.0
259,10,0.0
238,10,0.0006900832522660494
260,10,0.002037213183939457
261,10,0.16149932146072388
262,10,7.937854388728738e-05
263,10,0.01061173528432846
264,11,6.322252738755196e-05
265,11,0.0
266,11,0.2453920543193817
267,11,0.0
268,11,0.0
269,12,0.0
270,12,0.25534018874168396
271,12,0.0
272,12,1.6235048860835377e-07
273,12,0.00020271724497433752
274,12,0.0
275,12,0.0
276,12,0.0
277,12,0.0
