user,item,error
0,0,0.36508631706237793
1,0,0.0
2,0,0.5126349329948425
3,0,0.07100141048431396
4,0,0.38612475991249084
5,0,0.012065540067851543
6,0,0.6884915232658386
7,0,0.0
8,0,0.0
9,0,0.00013921306526754051
10,0,0.0
11,0,0.9054374098777771
12,0,0.0
13,0,0.0012177235912531614
14,0,0.04892774671316147
15,0,0.7998040318489075
16,0,0.03666866943240166
17,0,0.0
18,0,0.09057208150625229
19,0,0.0445077046751976
20,0,0.0
21,0,0.0
22,0,0.016694484278559685
23,1,0.09808468073606491
24,1,0.03329193964600563
25,1,0.19979260861873627
26,1,0.16582493484020233
27,1,0.00012128685193601996
28,1,1.5047773122787476
29,1,0.20370453596115112
30,1,1.3145095109939575
31,1,0.5195786356925964
32,1,0.09249365329742432
33,1,0.689339280128479
34,1,0.012071093544363976
35,1,0.08549267053604126
36,1,0.05606857314705849
37,1,0.3730332851409912
38,2,0.14446894824504852
39,2,0.27028244733810425
40,2,0.5219536423683167
41,2,0.0005139411077834666
42,2,1.6308634281158447
43,2,0.0
44,2,0.0
45,2,0.205058753490448
46,2,0.012726234272122383
47,2,0.0
48,2,0.14656731486320496
49,2,0.0
50,2,3.009171485900879
51,2,0.0
52,2,0.012940468266606331
53,2,0.0
12,2,0.0
54,2,0.11149333417415619
13,2,0.0
55,2,0.020151600241661072
56,2,0.07486093044281006
57,2,0.14352983236312866
58,2,0.01736600697040558
59,2,0.16485701501369476
60,2,0.7248306274414062
61,2,0.0
62,2,0.03211577981710434
63,2,0.0
64,2,0.04394034296274185
65,2,0.08519651740789413
66,2,0.0
67,2,0.5883939266204834
68,2,0.00021962120081298053
69,2,0.00030818633968010545
70,2,0.0010726334294304252
71,2,0.0
72,2,0.13675916194915771
73,2,0.0
74,2,0.0
75,2,0.0
76,2,0.0
77,2,0.16544301807880402
78,2,0.0
79,2,0.0004048777627758682
80,2,0.0
81,2,0.0
82,2,6.049268449714873e-06
83,3,0.7600384950637817
84,3,4.788136959075928
85,3,0.0
86,3,0.0
87,3,0.0
88,3,0.0
89,3,0.0
90,3,0.0
91,3,0.0003118132008239627
