user,item,error
0,0,0.011588480323553085
1,0,0.0
2,0,0.00012823136057704687
3,0,0.0
4,0,0.13322308659553528
5,0,0.000804337440058589
6,0,0.6364978551864624
7,0,0.0
8,0,0.0
9,0,0.0002102540893247351
10,0,0.002255583181977272
11,0,0.0006272001774050295
12,0,0.0049476707354187965
13,0,0.0
14,0,0.006406703498214483
15,0,0.00435310322791338
16,0,0.013603687286376953
17,0,0.0
18,0,0.008312199264764786
19,0,8.003664333955385e-06
20,0,0.0
21,0,0.0
22,0,0.0
23,1,0.31988224387168884
24,1,1.0888106771744788e-07
25,1,0.11639848351478577
26,1,0.0
27,1,2.4441629648208618e-05
28,1,0.00064705905970186
29,1,0.0
30,1,0.0
31,1,3.6817691326141357
32,1,0.0
33,1,0.002490753075107932
34,1,0.0
35,1,0.0
36,1,0.002536870539188385
37,1,0.0
38,2,0.017778124660253525
39,2,0.0003331839106976986
40,2,0.0008649133378639817
41,2,0.0
42,2,0.00023865832190494984
43,2,0.0006645941757597029
44,2,0.0
45,2,0.35433804988861084
46,2,0.0
47,2,0.001842954778112471
48,2,4.606363290804438e-06
49,2,1.3036511518293992e-05
50,2,1.413487195968628
51,2,0.0067213051952421665
52,2,0.004750182386487722
53,2,0.14987057447433472
12,2,0.0
54,2,0.009491813369095325
13,2,0.0
55,2,0.03303022310137749
56,2,0.0009152977145276964
57,2,0.0008999553974717855
58,2,0.0
59,2,0.0007100420189090073
60,2,0.004547514952719212
61,2,0.0
62,2,0.0
63,2,0.008639323525130749
64,2,0.02262924611568451
65,2,0.0002900290419347584
66,2,0.0
67,2,0.002029085997492075
68,2,0.0
69,2,0.008280840702354908
70,2,0.010635965503752232
71,2,0.0
72,2,0.0
73,2,0.0
74,2,0.00032034137984737754
75,2,0.0013511816505342722
76,2,0.0
77,2,0.7999182939529419
78,2,1.0229583978652954
79,2,0.0006221708026714623
80,2,0.1188373863697052
81,2,9.058603609446436e-05
82,2,0.0
83,3,2.119903564453125
84,3,0.0
85,3,0.000708441948518157
86,3,0.0003360449045430869
87,3,0.0
88,3,0.0
89,3,0.0
90,3,0.037522584199905396
91,3,0.21868887543678284
92,3,0.001193180214613676
93,3,0.012227903120219707
94,3,0.03664219379425049
95,3,0.009296044707298279
96,3,1.2300011803745292e-05
97,3,3.651157021522522e-05
98,3,0.021209590137004852
99,3,0.0
100,3,0.0
101,3,0.005084374453872442
2,3,4.0
102,3,0.0008969538612291217
103,3,6.064834087737836e-05
104,3,8.298293687403202e-05
105,3,0.06438317894935608
106,3,0.008314982056617737
107,3,0.0
108,3,0.0
109,3,0.0
110,3,0.012557245790958405
111,3,0.002503214869648218
112,3,0.0
113,3,0.0
114,3,0.1459961235523224
115,3,0.011594845913350582
116,3,0.0
117,3,0.0
118,3,4.0
119,3,0.002631792798638344
120,3,0.008482963778078556
121,3,0.003236093558371067
122,3,0.001100611756555736
123,3,0.6091369986534119
124,3,0.12186989188194275
125,3,0.0
126,3,0.0
127,3,0.0
128,3,0.0001364476338494569
129,3,0.004399314988404512
130,3,0.0015653206501156092
131,3,0.0
132,3,0.007461587432771921
133,3,0.040621060878038406
