user,item,error
0,0,0.4763528108596802
1,0,0.21503609418869019
2,0,0.46519380807876587
3,0,0.08739934116601944
4,0,1.070892095565796
5,0,0.05615837126970291
6,0,0.7263098955154419
7,0,0.00032799935434013605
8,0,0.385367214679718
9,0,0.010549101047217846
10,0,0.2467358112335205
11,0,0.6630488634109497
12,0,0.011657674796879292
13,0,0.002331303898245096
14,0,0.01207591313868761
15,0,0.3422239422798157
16,0,0.07388148456811905
17,0,0.1230027973651886
18,0,0.05422137677669525
19,0,0.013418233022093773
20,0,0.04548539221286774
21,0,0.016604406759142876
22,0,0.0006793775828555226
23,1,0.017042282968759537
24,1,0.020771736279129982
25,1,0.05402136966586113
26,1,0.08653397113084793
27,1,0.004841188434511423
28,1,1.2137099504470825
29,1,0.46093660593032837
30,1,1.2480274438858032
31,1,0.48912593722343445
32,1,0.023547930642962456
33,1,0.710498571395874
34,1,0.059562742710113525
35,1,0.19977109134197235
36,1,0.2663475573062897
37,1,0.4421355426311493
38,2,0.21301718056201935
39,2,0.5802801251411438
40,2,0.6777182817459106
41,2,0.00018620373157318681
42,2,0.39931127429008484
43,2,0.010107461363077164
44,2,0.02589329704642296
45,2,0.23875723779201508
46,2,0.0024593682028353214
47,2,0.025493251159787178
48,2,0.1970837116241455
49,2,0.008467686362564564
50,2,3.1093578338623047
51,2,2.162563760066405e-06
52,2,0.04983583837747574
53,2,0.16661733388900757
12,2,0.14862124621868134
54,2,0.11182539165019989
13,2,0.09151533991098404
55,2,0.1476045846939087
56,2,0.00973558146506548
57,2,0.041881006211042404
58,2,0.0006567012169398367
59,2,0.34255820512771606
60,2,0.6804625988006592
61,2,0.0012181896017864347
62,2,0.011781151406466961
63,2,0.21837057173252106
64,2,0.0017250292003154755
65,2,0.1247246116399765
66,2,0.049506817013025284
67,2,0.09631530940532684
68,2,0.00012855554814450443
69,2,0.02588501200079918
70,2,6.0863912949571386e-05
71,2,0.01776299625635147
72,2,0.011349290609359741
73,2,0.25590866804122925
74,2,0.30762216448783875
75,2,0.07064735889434814
76,2,0.1346561759710312
77,2,0.08951468020677567
78,2,0.022864846512675285
79,2,0.20491668581962585
80,2,0.0662631243467331
81,2,0.002355587435886264
82,2,0.001120091648772359
83,3,1.5374037027359009
84,3,5.13369083404541
85,3,0.0746137723326683
86,3,0.005837366916239262
87,3,0.0003145980299450457
88,3,0.05689754709601402
89,3,0.10912760347127914
90,3,0.017002839595079422
91,3,2.180833917009295e-06
92,3,4.30601692199707
93,3,9.505586624145508
94,3,0.03624240309000015
95,3,0.012655219994485378
96,3,0.2573198080062866
97,3,0.31240320205688477
98,3,0.015619159676134586
99,3,0.31260576844215393
100,3,0.11129408329725266
101,3,0.011059477925300598
2,3,1.6865606307983398
102,3,0.010535686276853085
103,3,0.13723815977573395
104,3,0.3155951201915741
105,3,0.024493848904967308
106,3,0.0009546038345433772
107,3,0.0177692249417305
108,3,1.071924090385437
109,3,0.006296573206782341
110,3,0.05029141157865524
111,3,0.1812596321105957
112,3,0.7568690776824951
113,3,0.48251765966415405
114,3,0.06083280220627785
115,3,0.28679758310317993
116,3,0.06515035778284073
117,3,0.014098754152655602
118,3,0.32444074749946594
119,3,0.796902596950531
120,3,0.004063792526721954
121,3,0.8206073045730591
122,3,0.012329483404755592
123,3,0.25955432653427124
124,3,0.02713583968579769
125,3,0.19117935001850128
126,3,0.01360413245856762
127,3,0.07819037139415741
128,3,0.22515042126178741
129,3,1.1336442232131958
130,3,0.31141945719718933
131,3,0.0173678919672966
132,3,4.946969032287598
133,3,2.070298671722412
134,3,0.05790906399488449
135,3,0.02644125372171402
136,3,1.301156997680664
137,3,0.22062602639198303
138,3,0.6017143130302429
139,3,2.9702420234680176
140,3,0.0024219127371907234
141,3,0.015429160557687283
142,3,0.0001400469773216173
143,3,0.057890936732292175
144,3,0.0011317397002130747
145,3,0.0007455178420059383
146,3,0.5800084471702576
147,3,0.1561749428510666
148,3,0.0005971412756480277
149,3,0.05570615828037262
150,3,0.007346539292484522
151,3,0.37448444962501526
152,3,0.06804145127534866
153,3,0.5321080684661865
154,3,0.05684478208422661
155,3,0.5609618425369263
156,3,0.08049136400222778
157,3,0.4868605136871338
158,3,0.02421420067548752
159,3,0.005891337059438229
