user,item,error
0,0,0.001658855122514069
1,0,0.0
2,0,0.0
3,0,0.0
4,0,3.0674578965772525e-07
5,0,0.0
6,0,0.5385235548019409
7,0,0.0
8,0,0.0
9,0,0.00757055776193738
10,0,0.0
11,0,0.0005017342627979815
12,0,0.0
13,0,0.0
14,0,5.57530001970008e-05
15,0,0.0
16,0,5.655339191434905e-05
17,0,0.0005978172994218767
18,0,6.379697879310697e-06
19,0,0.0
20,0,0.0
21,0,0.0
22,0,0.0
23,1,0.3307097852230072
24,1,0.0
25,1,0.23100076615810394
26,1,0.000619319558609277
27,1,0.00022343944874592125
28,1,0.0010232413187623024
29,1,0.0
30,1,0.0
31,1,0.941084623336792
32,1,0.0009354599169455469
33,1,0.0013999557122588158
34,1,1.2333481208770536e-05
35,1,0.0
36,1,6.409757043002173e-05
37,1,0.0
38,2,4.6782210119999945e-05
39,2,1.9843573682010174e-05
40,2,0.0
41,2,0.001357288216240704
42,2,0.0002547589538153261
43,2,0.0002734313311520964
44,2,0.00697510177269578
45,2,0.15084128081798553
46,2,0.0003344733559060842
47,2,0.001954056555405259
48,2,3.461785308900289e-05
49,2,0.0007637777016498148
50,2,1.488621711730957
51,2,0.00045311456779018044
52,2,0.008504936471581459
53,2,0.0
12,2,0.0024652837309986353
54,2,0.0
13,2,0.0
55,2,0.0013288392219692469
56,2,0.0010474369628354907
57,2,0.0
58,2,0.006982192397117615
59,2,0.0
60,2,0.0003324358258396387
61,2,0.0005068741738796234
62,2,0.0005207739886827767
63,2,0.0
64,2,0.0016440119361504912
65,2,0.00020815743482671678
66,2,0.0027334424667060375
67,2,0.007741199340671301
68,2,0.0010203757556155324
69,2,0.0007536511402577162
70,2,0.004474814515560865
71,2,0.001028219936415553
72,2,0.00011329386325087398
73,2,0.0
74,2,0.0
75,2,1.4018474757904187e-05
76,2,0.00046786933671683073
77,2,0.029113613069057465
78,2,1.1329066753387451
79,2,0.00014948929310776293
80,2,0.008529139682650566
81,2,0.014346806332468987
82,2,0.001986609771847725
83,3,1.7624685764312744
84,3,0.0423794761300087
85,3,0.013216942548751831
86,3,0.0
87,3,0.18988221883773804
88,3,0.0
89,3,0.0
90,3,0.0
91,3,0.0
92,3,0.0
