user,item,error
0,3140,0.0
69,2952,0.005831175483763218
545,2331,0.0
5423,3216,0.000540855573490262
248,1653,0.0
4742,2737,1.3947152183391154e-05
534,2420,0.009441428817808628
1547,1564,0.004776180721819401
184,627,0.008271384052932262
1372,1005,0.002154294168576598
1720,1217,0.0026902854442596436
2610,1423,0.0
2027,259,0.0
129,967,0.0006375001976266503
2733,2119,0.0
3878,2050,0.1947641372680664
4433,2162,0.002685637678951025
252,618,0.00018583954079076648
1193,2338,0.0
4871,2350,0.1066274344921112
2214,3066,0.00011160501162521541
4371,3163,0.17941328883171082
3716,2676,0.0
3019,558,0.0
823,258,0.006172103341668844
208,984,0.010319882072508335
102,2847,0.0050430456176400185
208,2259,0.0008045673603191972
1391,1635,0.0
983,2214,0.052846942096948624
5465,3296,0.003471274394541979
2556,426,0.0003968488017562777
804,2334,9.61245041253278e-06
3487,798,0.0
1627,462,0.014133199118077755
4225,1821,0.004630335606634617
514,2136,0.009911960922181606
4209,2704,0.02191169373691082
131,950,0.010479865595698357
614,2732,0.0
23,29,0.012286845594644547
5510,3474,0.0030058142729103565
4701,2998,0.18685203790664673
141,1746,0.0016922707436606288
280,2515,0.00886612106114626
2961,601,0.0
497,118,0.0
286,2462,0.004834223538637161
218,1981,0.11275903135538101
4977,2326,0.0
2766,1606,0.0013514620950445533
964,97,0.006546847056597471
974,565,0.0
2290,335,0.0007870135013945401
833,150,0.0
4629,1819,4.3181891669519246e-05
4711,2541,0.0002355890756007284
4105,1341,0.723178505897522
909,284,0.0007149040466174483
215,1029,0.0011097106616944075
143,1825,0.001280546304769814
1995,1531,0.00021748876315541565
3584,1975,0.010986585170030594
2072,887,0.0
2190,1920,0.0025915605947375298
1825,2150,0.032475512474775314
86,1246,0.0010365545749664307
383,27,0.0004973221221007407
5203,3423,0.11359512060880661
92,176,0.0009319920791313052
1220,2826,0.0023352194111794233
4744,1980,0.021425623446702957
5441,3127,0.0007451533456332982
307,2121,0.010466690175235271
1948,864,0.0
1768,2400,0.006699782330542803
1066,1554,0.02220424823462963
2317,1528,0.002385955536738038
4429,1888,0.0
3333,2208,0.0007964590913616121
665,2367,0.05174538493156433
294,555,0.02701030671596527
130,797,0.055086422711610794
232,272,0.026443425565958023
96,844,0.012008411809802055
1086,642,0.0
1262,449,0.012190310284495354
442,1750,0.000655919429846108
1119,2208,0.04814385995268822
4436,1914,0.00033948017517104745
86,1681,0.0
4068,1724,0.0008450591121800244
1516,2230,0.007712864316999912
5344,3193,0.08555347472429276
1558,176,0.00014321344497147948
5308,3368,0.0
305,2519,0.001330108381807804
3249,943,0.00434363866224885
373,561,6.539668902405538e-06
3962,2454,0.0
976,805,0.0039525204338133335
376,169,0.0
219,224,0.006128127221018076
1670,526,0.0
768,964,0.00486943032592535
17,2111,0.003949702717363834
949,2267,0.011478431522846222
3340,2123,0.0
5166,3337,0.0
1502,2122,0.0011075831716880202
3738,1026,0.0013407552614808083
896,784,0.0009325744467787445
1242,130,0.0002058659738395363
3365,741,0.0
1281,1770,0.05643533542752266
2766,904,0.0006438608397729695
87,813,0.008613724261522293
2499,1425,0.016385043039917946
4122,2144,0.0
4094,2353,0.00288425013422966
295,1189,0.02588731236755848
4517,2912,0.0
1373,936,0.00010133461182704195
4836,2508,0.0
1799,2382,0.0011210492812097073
40,966,0.0008233270491473377
2769,1137,0.0
5170,3287,0.0
215,837,0.00043096026638522744
2221,552,0.0
2368,871,0.00041449046693742275
4789,2730,0.0013704956509172916
2317,2603,0.00018235878087580204
683,283,0.0
2565,2109,0.0008353838347829878
5491,3369,0.0023612375371158123
2854,1950,0.0
305,2405,0.0
5257,3151,0.003132181940600276
3370,757,0.0
759,1680,0.0
1689,2137,0.0018411129713058472
338,1425,0.0009013577946461737
3515,1611,0.019231608137488365
294,797,0.11013205349445343
307,2628,0.0013395508285611868
307,2596,0.00922409538179636
422,29,0.023593319579958916
454,34,0.000371551257558167
2936,1672,0.0009464300237596035
9,1167,0.007854213938117027
1575,921,0.0005824806285090744
899,356,0.002987437881529331
2577,410,0.07141342014074326
3156,601,0.004209462553262711
1681,1957,0.00031868781661614776
459,2407,0.3779832720756531
84,2137,0.00020873571338597685
1796,2541,0.03139437735080719
4617,2329,0.039614807814359665
361,45,0.0
955,853,0.0001042253861669451
3424,742,0.0
828,2069,0.001236833748407662
294,2491,0.003106827847659588
191,3436,6.537127774208784e-05
3232,1529,0.020958809182047844
3581,2821,0.0
702,57,0.0
130,1614,0.023699933663010597
2504,672,3.029185791092459e-08
2368,1011,4.9906757340068e-06
2424,2075,0.0020470176823437214
9,2239,0.005233146250247955
1545,1997,0.996453583240509
4085,1728,0.005146580748260021
4719,2280,0.003640906885266304
2821,521,0.002506508259102702
1612,3244,0.004573469515889883
4756,1993,0.041797418147325516
1832,961,0.04907066375017166
