user,item,error
0,0,0.0
1,0,0.019733838737010956
2,0,4.056561374454759e-05
3,0,0.0003273088368587196
4,0,0.0013336759293451905
5,0,0.10277704149484634
6,0,1.192022442817688
7,0,0.08051788061857224
8,0,0.0
9,0,0.01859448477625847
10,0,0.0
11,0,0.06477505713701248
12,0,0.0
13,0,0.0006073922268114984
14,0,0.0045751784928143024
15,0,0.0
16,0,0.0006279407534748316
17,0,0.0
18,0,0.002182894619181752
19,0,0.0008872407488524914
20,0,0.22801396250724792
21,0,0.0
22,0,0.0
23,1,0.0002906790468841791
24,1,0.0
25,1,0.04623224213719368
26,1,0.0
27,1,0.0014831551816314459
28,1,0.5978512167930603
29,1,0.0
30,1,0.006851778831332922
31,1,0.4945550858974457
32,1,0.0
33,1,0.059572167694568634
34,1,0.005816837772727013
35,1,0.0
36,1,0.029658082872629166
37,1,0.02484314702451229
38,2,0.0
39,2,0.0
40,2,0.016012419015169144
41,2,0.44236257672309875
42,2,0.31735968589782715
43,2,0.0
44,2,0.0001670594501774758
45,2,0.0
46,2,0.0
47,2,0.029391389340162277
48,2,0.02724592015147209
49,2,0.26665255427360535
50,2,0.03966417536139488
51,2,0.0
52,2,0.0
53,2,0.12789496779441833
12,2,0.0
54,2,0.0
13,2,0.0
55,2,0.01889059692621231
56,2,0.00037052255356684327
57,2,0.15208129584789276
58,2,0.0
59,2,0.0
60,2,0.034843843430280685
61,2,0.0
62,2,0.0003519452584441751
63,2,0.0
64,2,0.06307830661535263
65,2,0.004713511094450951
66,2,0.0
67,2,0.0047643245197832584
68,2,0.0
69,2,0.0063177417032420635
70,2,0.0
71,2,0.0
72,2,0.0
73,2,0.0
74,2,0.0
75,2,0.0
76,2,0.008301595225930214
77,2,0.017988042905926704
78,2,0.044310953468084335
79,2,0.0
80,2,0.0
81,2,0.10738706588745117
82,2,0.0
83,3,8.168926239013672
84,3,0.10520346462726593
85,3,0.06289879232645035
86,3,0.05901147797703743
87,3,0.0
88,3,0.0
89,3,0.0
90,3,0.0
91,3,0.006154284812510014
92,3,0.0
93,3,12.326807022094727
94,3,0.006118724122643471
95,3,0.12850378453731537
96,3,0.0
97,3,0.019646452739834785
98,3,0.0
99,3,0.10014550387859344
100,3,0.006795471999794245
101,3,0.0
2,3,0.06076096370816231
102,3,0.0
103,3,0.0022895894944667816
104,3,0.0
105,3,0.0
106,3,0.0
107,3,0.0
108,3,0.0
109,3,0.0
110,3,0.0
111,3,0.001329291146248579
112,3,0.28440219163894653
113,3,0.0
114,3,0.0
115,3,1.0
116,3,0.0
117,3,0.037301965057849884
118,3,0.0404399111866951
119,3,0.0
120,3,0.0008265592041425407
121,3,1.0
122,3,0.0
123,3,0.0
124,3,0.0
125,3,0.0
126,3,0.0026756636798381805
127,3,0.0
128,3,0.07837368547916412
129,3,0.06381504982709885
130,3,0.010197498835623264
131,3,0.02300190180540085
132,3,7.889562129974365
133,3,0.08512596786022186
134,3,0.0009612154681235552
135,3,0.0
136,3,0.01742902770638466
137,3,0.12583042681217194
138,3,0.024654559791088104
139,3,3.610827684402466
140,3,0.00940301176160574
141,3,0.006971119903028011
142,3,0.0015653206501156092
143,3,0.0
144,3,0.01061089988797903
145,3,0.0
146,3,0.0
147,3,0.7563008666038513
148,3,0.0
149,3,0.013111898675560951
150,3,0.004838335327804089
151,3,7.646212907275185e-06
152,3,0.0
153,3,1.0
154,3,0.0
155,3,0.027975166216492653
156,3,1.0596052408218384
157,3,0.0
158,3,0.0
159,3,0.017197510227560997
160,3,0.09288053214550018
161,3,0.07910853624343872
162,3,0.00025430251844227314
54,3,0.5070110559463501
163,3,1.3833070993423462
164,3,0.00015673437155783176
13,3,0.0
165,3,0.0030915907118469477
166,3,0.06956083327531815
167,3,0.04361230880022049
168,3,0.0
169,3,0.0
170,3,0.0
171,3,0.025757204741239548
172,3,0.5527330636978149
173,3,0.0003566123195923865
174,3,0.18260563910007477
175,3,0.00455356203019619
176,3,3.5476624965667725
177,3,0.0
178,3,0.0
179,3,9.094947017729282e-09
180,3,0.005288413725793362
181,3,2.143582820892334
182,3,0.018413128331303596
183,3,0.0
184,3,0.0014260171446949244
185,3,0.0
186,3,0.1505066454410553
187,3,0.0
188,3,0.0
189,3,0.05697924271225929
190,3,0.0
191,3,0.0
192,3,0.018346283584833145
193,3,0.0023312116973102093
194,3,0.010117867030203342
195,3,0.0
196,3,0.0
197,3,0.0
198,3,0.0
199,3,0.0
200,3,0.0
201,3,0.0
202,3,0.41705039143562317
203,3,0.02239914797246456
204,3,0.0
205,3,0.00030644761864095926
206,3,0.02401190996170044
207,3,0.0
78,3,0.11466912180185318
208,3,0.513209342956543
81,3,0.2616584599018097
209,3,0.0
210,3,0.28328338265419006
211,3,1.0
82,3,0.0
212,4,0.06101358309388161
213,4,0.6683906316757202
112,4,0.0035139392130076885
214,4,0.0013978511560708284
215,4,0.036676887422800064
216,4,0.02230461686849594
130,4,2.275956630706787
217,4,0.003619302297011018
218,4,0.005196164827793837
219,4,0.6017675995826721
54,4,0.0
220,4,0.0
221,4,0.0
222,4,0.0
223,4,0.0015172113198786974
224,4,0.05448172986507416
225,4,0.0
226,4,0.018554843962192535
227,4,0.0008330150158144534
228,4,0.02111857756972313
229,5,0.01160604227334261
230,5,0.0
231,5,0.009218143299221992
232,5,0.012154640629887581
233,5,0.0
234,6,0.0
235,6,0.00536525622010231
236,6,0.0
237,6,0.000102258323749993
238,6,0.02365972474217415
239,6,0.0
234,7,0.1359580010175705
235,7,0.0
236,7,0.00014113252109382302
237,7,0.0005447661387734115
238,7,0.000189379439689219
239,7,0.0
234,8,5.752572906203568e-05
131,8,0.019025715067982674
240,8,0.0
236,8,0.0
237,8,0.0
238,8,0.010965503752231598
239,8,0.014292143285274506
241,8,0.039724405854940414
242,8,0.0060275341384112835
243,8,0.0
244,9,0.0
245,9,0.0
246,9,0.0
113,9,3.0114637411315925e-05
247,9,0.0
131,9,0.12363575398921967
248,9,0.0
249,9,0.00010278941772412509
236,9,0.0
250,9,0.003039054572582245
237,9,3.921643292414956e-05
238,9,0.19141000509262085
251,9,0.0
239,9,0.0
60,9,0.0
252,9,0.13174159824848175
81,9,0.050446588546037674
253,9,0.06526822596788406
254,10,0.0
255,10,0.0
256,10,0.0
257,10,0.0008253806736320257
131,10,0.05520780757069588
258,10,0.007326934486627579
249,10,0.5908925533294678
236,10,0.0
237,10,0.0
259,10,0.012680443935096264
238,10,0.00023870253062341362
260,10,0.013503319583833218
261,10,0.015904352068901062
262,10,0.02697755955159664
263,10,0.091970294713974
264,11,0.0009444067254662514
265,11,0.0
266,11,0.0063989958725869656
267,11,0.0017558230319991708
268,11,0.0
269,12,0.0
270,12,0.129783496260643
271,12,0.0014786410611122847
272,12,0.2520584464073181
273,12,1.0
274,12,0.0
275,12,0.015994925051927567
276,12,0.9896423816680908
277,12,0.0
278,12,0.0
279,12,0.036335237324237823
280,12,0.4462045431137085
281,12,1.4424599409103394
282,13,0.706113874912262
283,13,0.0
284,13,0.05097812041640282
285,13,0.4729342758655548
286,13,0.0
287,13,0.0
288,13,0.14909221231937408
289,13,0.009134097024798393
290,13,0.003885832382366061
291,13,0.0
292,13,0.029854588210582733
293,13,0.0
294,13,0.0
295,13,0.0
296,13,0.0
297,13,0.0
298,13,0.0036271666176617146
299,13,0.0
300,13,0.0
301,13,0.003927139565348625
285,14,0.027413509786128998
302,14,0.0
303,14,0.0
304,14,0.020417409017682076
305,14,0.0
306,14,0.0
307,14,0.11458872258663177
308,14,0.006243335083127022
309,14,0.0
310,14,0.0
302,15,0.036086976528167725
311,15,0.8173389434814453
106,15,0.004162815399467945
303,15,0.03087826445698738
307,15,5.800048165838234e-05
312,15,2.4478089809417725
308,15,0.13822562992572784
309,15,0.007195853628218174
313,15,0.17657434940338135
314,15,0.0
86,16,0.0011678272858262062
88,16,0.0
315,16,2.5600104331970215
138,16,0.0002889256866183132
316,16,0.0
317,16,0.0013433406129479408
318,16,0.007862244732677937
184,16,0.00031736126402392983
88,17,0.15936137735843658
315,17,0.0
33,17,0.0008149203495122492
184,17,0.00422630924731493
319,17,1.3374212980270386
88,18,0.0008573292871005833
26,18,0.0
320,18,0.4636145532131195
5,18,0.29060328006744385
321,18,0.8484298586845398
322,18,0.052941255271434784
323,18,0.0
324,18,0.054602671414613724
325,18,0.007613684982061386
326,18,0.00022345370962284505
153,18,0.0
327,18,0.1039324402809143
328,18,0.001796254306100309
294,18,8.040129614528269e-06
60,18,0.05069901421666145
329,18,0.13387131690979004
68,18,0.041612107306718826
330,18,0.0
331,18,0.00803783442825079
282,19,0.007633335888385773
332,19,0.009401717223227024
294,19,9.837094694375992e-09
333,19,0.08562935888767242
299,19,0.43996062874794006
334,19,0.039567794650793076
209,19,0.0
335,20,0.6100401878356934
336,20,0.1423007994890213
337,20,0.041739825159311295
338,20,0.02677992917597294
339,20,2.8204708099365234
340,20,0.34319257736206055
341,20,0.0
342,20,0.04199095815420151
343,20,0.0158686526119709
19,20,0.012080944143235683
344,20,0.0005572461523115635
345,20,0.05060414597392082
346,21,0.2542056143283844
304,21,0.1256532222032547
347,21,0.0
307,21,1.0
348,21,0.0
349,21,0.8394830226898193
311,22,1.0
346,22,0.0
109,22,0.24406422674655914
350,22,0.0
351,22,0.0
289,22,0.0
291,22,0.0
352,22,0.12692615389823914
353,22,0.0
354,22,0.007234088145196438
355,22,0.0
299,22,0.03203311190009117
334,22,0.0
356,23,0.0004069143906235695
346,23,0.0027200463227927685
305,23,0.0012314063496887684
307,23,0.9594777822494507
357,23,0.0029557778034359217
358,23,0.0
359,23,0.0
360,23,0.7990655899047852
361,23,0.0
362,24,0.008567054755985737
363,24,0.0
307,24,0.011830267496407032
291,24,0.02553681842982769
364,24,0.0008474449859932065
365,24,0.006293016951531172
293,24,0.0
366,24,0.06736823171377182
283,25,0.0
284,25,0.0
285,25,0.0025629717856645584
346,25,0.0001773263211362064
367,25,0.0
350,25,0.0
368,25,0.0005024073761887848
369,25,0.0
370,25,0.005488833878189325
289,25,0.0
371,25,0.002057537669315934
291,25,0.0
372,25,0.9574377536773682
292,25,0.008837677538394928
352,25,0.0048542688600718975
333,25,0.0
373,25,0.045480918139219284
308,25,0.017855903133749962
299,25,0.1320231556892395
374,25,0.011026105843484402
375,25,0.3940735459327698
376,25,2.1351702213287354
