user,item,error
0,0,0.3626552224159241
1,0,0.11430513113737106
2,0,0.2409084141254425
3,0,0.17228908836841583
4,0,0.9030596017837524
5,0,0.086960069835186
6,0,0.8702974319458008
7,0,0.014363831840455532
8,0,0.11794419586658478
9,0,5.352550215320662e-05
10,0,0.1666165590286255
11,0,1.1071234941482544
12,0,0.042869243770837784
13,0,0.048761241137981415
14,0,0.43270549178123474
15,0,0.23741242289543152
16,0,0.119805246591568
17,0,0.17943429946899414
18,0,0.057396821677684784
19,0,0.00012630557466764003
20,0,0.2808011770248413
21,0,0.09588988125324249
22,0,0.008268262259662151
23,1,0.041566986590623856
24,1,0.02358892560005188
25,1,0.35152876377105713
26,1,0.14704708755016327
27,1,0.004401940852403641
28,1,1.4953243732452393
29,1,0.4406396150588989
30,1,1.547308087348938
31,1,0.42622265219688416
32,1,0.14006800949573517
33,1,0.8431819081306458
34,1,0.016489828005433083
35,1,0.33005693554878235
36,1,0.5731435418128967
37,1,0.6172350645065308
38,2,0.22594529390335083
39,2,0.15458743274211884
40,2,0.6295785903930664
41,2,0.000567865907214582
42,2,0.4984566569328308
43,2,0.04206094890832901
44,2,0.0011170614743605256
45,2,0.09863471239805222
46,2,0.07822798192501068
47,2,0.004953105468302965
48,2,0.19184793531894684
49,2,0.12890374660491943
50,2,3.1799468994140625
51,2,0.029732611030340195
52,2,0.06911183148622513
53,2,0.1381426751613617
12,2,0.1548980474472046
54,2,0.0367046557366848
13,2,0.1230589970946312
55,2,0.009293746203184128
56,2,0.008059822954237461
57,2,0.08832484483718872
58,2,0.3775452673435211
59,2,0.02929174154996872
60,2,0.6612143516540527
61,2,0.00021116776042617857
62,2,0.004490649793297052
63,2,0.22649641335010529
64,2,6.430388748412952e-05
65,2,0.10574547946453094
66,2,0.04076245799660683
67,2,0.052628807723522186
68,2,0.006498708389699459
69,2,0.0027778977528214455
70,2,0.024015605449676514
71,2,0.05242684856057167
72,2,0.009651077911257744
73,2,0.16005386412143707
74,2,0.3240266740322113
75,2,0.1202443391084671
76,2,0.19583800435066223
77,2,0.1648941934108734
78,2,0.49530988931655884
79,2,0.00392666133120656
80,2,0.13926111161708832
81,2,0.0016811864916235209
82,2,0.22672884166240692
83,3,0.5408618450164795
84,3,4.420308589935303
85,3,0.3251029849052429
86,3,0.012493419460952282
87,3,0.016767263412475586
88,3,0.0628705769777298
89,3,0.3059746026992798
90,3,0.058072350919246674
91,3,0.0023674978874623775
92,3,6.956239223480225
93,3,11.674290657043457
94,3,0.049697764217853546
95,3,0.7120307683944702
96,3,0.00026997298118658364
97,3,0.3700500428676605
98,3,0.030897706747055054
99,3,0.2647486627101898
100,3,0.13265006244182587
101,3,0.07150672376155853
2,3,2.6306543350219727
102,3,0.07346653938293457
103,3,0.06239013746380806
104,3,0.12248791754245758
105,3,0.003581591648980975
106,3,0.0004895897582173347
107,3,5.227007932262495e-05
108,3,0.8490413427352905
109,3,0.03180905431509018
110,3,0.03173935413360596
111,3,0.34980151057243347
112,3,0.27692940831184387
113,3,0.3438331186771393
114,3,0.2546852231025696
115,3,0.3401394486427307
116,3,0.12123283743858337
117,3,0.010237118229269981
118,3,0.36719751358032227
119,3,0.6580657958984375
120,3,0.014841151423752308
121,3,0.8042879700660706
122,3,0.021892216056585312
123,3,0.030696038156747818
124,3,0.005521028768271208
125,3,0.00850687175989151
126,3,0.04523414373397827
127,3,0.0307993832975626
128,3,0.13283595442771912
129,3,1.2428704500198364
130,3,0.2600102722644806
131,3,0.03676991164684296
132,3,5.4607062339782715
133,3,1.9801040887832642
134,3,0.1429087072610855
135,3,0.06488894671201706
136,3,1.2970998287200928
137,3,0.01285101380199194
138,3,0.34344345331192017
139,3,2.655681848526001
140,3,0.000893529737368226
141,3,0.05242815613746643
142,3,0.01617417111992836
143,3,0.0071239531971514225
144,3,0.00919947400689125
145,3,0.0011121582938358188
146,3,0.19764719903469086
147,3,0.04324920102953911
148,3,0.08183760941028595
149,3,0.009706997312605381
150,3,0.04631943255662918
151,3,0.2724783420562744
152,3,0.012083670124411583
153,3,0.6640945076942444
154,3,0.00035440060310065746
155,3,0.1934540569782257
156,3,0.23221908509731293
157,3,0.39269423484802246
158,3,0.012023361399769783
159,3,0.0002506203600205481
160,3,2.323338270187378
161,3,0.046101510524749756
162,3,0.35996440052986145
54,3,0.0248735211789608
163,3,5.051501274108887
164,3,0.06852415949106216
13,3,0.05050893872976303
165,3,0.45079469680786133
166,3,0.01641276478767395
167,3,0.8809065222740173
168,3,0.9127709269523621
169,3,0.020598502829670906
170,3,0.06955429166555405
171,3,0.7354118824005127
172,3,0.3683052957057953
173,3,0.047593019902706146
174,3,0.1702718436717987
175,3,2.5929603576660156
176,3,3.388895034790039
177,3,0.004553111735731363
178,3,0.07419624924659729
179,3,0.11535931378602982
180,3,1.9289134740829468
181,3,2.159499168395996
182,3,0.5481382608413696
183,3,0.22257530689239502
184,3,0.03844183683395386
185,3,0.036123037338256836
186,3,0.005419003777205944
187,3,0.0006273912149481475
188,3,0.030385877937078476
189,3,0.0002951512287836522
190,3,0.4795953631401062
191,3,0.024543873965740204
192,3,0.4464046061038971
193,3,0.0020018136128783226
194,3,2.19252610206604
195,3,0.018710535019636154
196,3,0.018486835062503815
197,3,0.23685002326965332
198,3,0.08483891934156418
199,3,0.2581477165222168
200,3,0.006223984062671661
201,3,0.15143708884716034
202,3,2.0475454330444336
203,3,0.046569764614105225
204,3,0.15874864161014557
205,3,0.07461559027433395
206,3,0.022659527137875557
207,3,1.2769229412078857
78,3,0.710722029209137
208,3,0.06644171476364136
81,3,0.7907058596611023
209,3,0.0069815549068152905
210,3,0.04645663872361183
211,3,0.6124208569526672
82,3,0.2902476489543915
212,4,0.37657609581947327
213,4,0.3194260895252228
112,4,0.5783964395523071
214,4,0.022574763745069504
215,4,0.01846453920006752
216,4,0.3474000096321106
130,4,2.40358567237854
217,4,0.10579386353492737
218,4,0.16102692484855652
219,4,0.0025226243305951357
54,4,0.04744832590222359
220,4,0.2534152567386627
221,4,0.00775580620393157
222,4,0.005374131258577108
223,4,0.126788929104805
224,4,0.4448944926261902
225,4,0.14465750753879547
226,4,0.07841800898313522
227,4,0.08771681040525436
228,4,0.0920029804110527
229,5,0.8821547031402588
230,5,0.00010354496771469712
231,5,0.07641308754682541
232,5,0.10237203538417816
233,5,0.00859329104423523
234,6,0.2421063333749771
235,6,0.0645526796579361
236,6,0.053193241357803345
237,6,0.6011329889297485
238,6,0.004406813997775316
239,6,0.005848301574587822
234,7,0.08993317931890488
235,7,0.09967736154794693
236,7,0.0024769457522779703
237,7,0.04244222491979599
238,7,0.09749151021242142
239,7,0.01018623448908329
234,8,0.0040027424693107605
131,8,0.8721573948860168
240,8,0.239237442612648
236,8,0.03558095544576645
237,8,0.011202855966985226
238,8,0.1396489441394806
239,8,0.004685659892857075
241,8,0.05729222670197487
242,8,0.013064002618193626
243,8,0.033078599721193314
244,9,0.048629920929670334
245,9,0.05717586725950241
246,9,0.020945142954587936
113,9,1.045546293258667
247,9,0.07169275730848312
131,9,0.004241450689733028
248,9,0.009863407351076603
249,9,0.00045998161658644676
236,9,4.9454571126261726e-05
250,9,1.6271698474884033
237,9,0.003138002473860979
238,9,0.02360679768025875
251,9,0.015249273739755154
239,9,0.014968992210924625
60,9,0.17624709010124207
252,9,0.03104204125702381
81,9,0.03967196121811867
253,9,0.052649375051259995
254,10,0.005581639241427183
