user,item,error
0,0,0.0
1,0,0.0
2,0,1.1486412286758423
3,0,4.672094291890971e-06
4,0,0.3515443205833435
5,0,0.012024825438857079
6,0,0.00026627982151694596
7,0,0.0
8,0,0.00025390725932084024
9,0,0.0
10,0,0.0
11,0,3.663489223981742e-06
12,0,0.0
13,0,0.0
14,0,0.5459513068199158
15,0,0.3232134282588959
16,0,0.0
17,0,3.7313386656023795e-06
18,0,0.000989599502645433
19,0,0.01879071816802025
20,0,2.4654256776557304e-05
21,0,0.0
22,0,0.0007130438461899757
23,1,3.2469528377987444e-05
24,1,1.5974801499396563e-05
25,1,0.05913154408335686
26,1,6.75637784297578e-05
27,1,8.313938451465219e-05
28,1,0.0004572143079712987
29,1,0.0003559103060979396
30,1,8.824144970276393e-09
31,1,0.00011685390200000256
32,1,1.8593675122247078e-05
33,1,6.632672011619434e-06
34,1,5.596682967734523e-05
35,1,1.0697051286697388
36,1,0.0005835629417560995
37,1,0.757209300994873
38,2,0.322028249502182
39,2,0.6435574889183044
40,2,1.454464018024737e-05
41,2,0.0
42,2,0.0
43,2,0.0
44,2,0.0
45,2,0.0
46,2,0.0
47,2,0.20021633803844452
48,2,2.398176093265647e-07
49,2,0.0
50,2,0.0005135033861733973
51,2,0.011032015085220337
52,2,0.0
53,2,0.0
12,2,0.0
54,2,0.0001433846919098869
13,2,5.539042467717081e-05
55,2,0.0
56,2,1.011098027229309
57,2,0.0
58,2,0.0
59,2,0.0
60,2,4.1352948755957186e-05
61,2,0.00012720747326966375
62,2,1.0634703357936814e-05
63,2,0.0
64,2,0.17787352204322815
65,2,0.02904547192156315
66,2,0.0
67,2,0.00419697305187583
68,2,0.0
69,2,0.0012169915717095137
70,2,6.750108241249109e-07
71,2,0.0001300303265452385
72,2,4.147623258177191e-06
73,2,1.8495111362426542e-05
74,2,0.0
75,2,0.0016096626641228795
76,2,0.0
77,2,0.000308270042296499
78,2,0.8791950345039368
79,2,0.015426198951900005
80,2,0.015323675237596035
81,2,0.0
82,2,0.3885332942008972
83,3,2.2809863090515137
84,3,0.044299159198999405
85,3,0.0
86,3,0.0
87,3,0.0
88,3,6.341983680613339e-05
89,3,0.4995453357696533
90,3,0.0
91,3,8.751525456318632e-06
92,3,0.00043305146391503513
93,3,0.0
94,3,0.0
95,3,0.0
96,3,0.0
97,3,0.9408422112464905
98,3,0.0
99,3,0.0
100,3,0.0
101,3,0.0044796643778681755
2,3,0.0003293392655905336
102,3,0.0
103,3,0.0
104,3,0.0
105,3,0.01026048231869936
106,3,0.0
107,3,0.0
108,3,0.001393896178342402
109,3,3.0078978538513184
110,3,0.0006392471259459853
111,3,0.001571892760694027
112,3,0.0
113,3,0.003611962078139186
114,3,0.00111247634049505
115,3,0.0018056031549349427
116,3,0.0
117,3,7.04953126842156e-05
118,3,0.0022487491369247437
119,3,0.0026407046243548393
120,3,0.0011380688520148396
121,3,0.00271552219055593
122,3,0.13430190086364746
123,3,0.0
124,3,0.0
125,3,0.9840027093887329
126,3,0.0
127,3,0.00029817360336892307
128,3,0.0
129,3,0.005713543854653835
130,3,0.000730865343939513
131,3,0.0
132,3,0.0028555761091411114
133,3,0.00028674141503870487
134,3,0.0006305004353635013
135,3,0.005068677943199873
136,3,1.72697913646698
137,3,0.0
138,3,0.009047623723745346
139,3,0.0
140,3,0.0
141,3,6.57883210806176e-05
142,3,0.0
143,3,0.0
144,3,0.00022940905182622373
145,3,0.0
146,3,0.18175652623176575
147,3,0.0
148,3,0.0
149,3,0.33009254932403564
150,3,0.0
151,3,0.0
152,3,0.20366020500659943
153,3,0.31914424896240234
154,3,0.0
155,3,0.0
156,3,0.0025184110272675753
157,3,0.0009799330728128552
158,3,0.0
159,3,0.0
