user,item,error
0,0,0.015648851171135902
1,0,0.0
2,0,0.008705043233931065
3,0,0.0007400595932267606
4,0,0.0038982671685516834
5,0,0.028005801141262054
6,0,0.029403163120150566
7,0,0.009729184210300446
8,0,0.0005766032845713198
9,0,0.0005771530559286475
10,0,0.0
11,0,0.0019296820973977447
12,0,6.05396053288132e-08
13,0,0.0
14,0,0.003926840610802174
15,0,0.005601892247796059
16,0,0.5341078639030457
17,0,0.0
18,0,0.00036972443922422826
19,0,0.10864895582199097
20,0,0.0
21,0,0.01032685860991478
22,0,0.058848265558481216
23,1,0.003955818712711334
24,1,0.0
25,1,0.0066647399216890335
26,1,0.005924249533563852
27,1,0.0
28,1,0.0003664219402708113
29,1,0.35030144453048706
30,1,0.019270939752459526
31,1,0.00026684816111810505
32,1,0.0
33,1,0.006804004777222872
34,1,0.0
35,1,0.00013876333832740784
36,1,9.874406714516226e-08
37,1,0.0
38,2,0.03653620555996895
39,2,0.0
40,2,0.062078237533569336
41,2,0.0
42,2,2.205204963684082
43,2,0.0187274981290102
44,2,0.0
45,2,0.0015826112357899547
46,2,9.435862921236549e-06
47,2,2.546582618379034e-05
48,2,0.004834355786442757
49,2,0.13616976141929626
50,2,0.0030035662930458784
51,2,0.0
52,2,0.0
53,2,0.0
12,2,3.574917354853824e-05
54,2,0.0
13,2,0.0
55,2,0.01834873855113983
56,2,0.002451830543577671
57,2,0.40189167857170105
58,2,0.8947141170501709
59,2,0.004071456380188465
60,2,0.009762795642018318
61,2,0.016953010112047195
62,2,0.0006640534265898168
63,2,0.0
64,2,0.0
65,2,0.030057281255722046
66,2,0.0032690532971173525
67,2,0.017567038536071777
68,2,0.0019255786901339889
69,2,0.0003066814097110182
70,2,0.008717682212591171
71,2,0.0045400578528642654
72,2,0.0017447711434215307
73,2,0.0
74,2,0.0
75,2,0.0
76,2,0.0
77,2,0.1724264770746231
78,2,0.0025275603402405977
79,2,0.0
80,2,0.0
81,2,0.011391188018023968
82,2,0.16676335036754608
83,3,0.009764773771166801
84,3,0.04688785970211029
85,3,0.014965608716011047
86,3,0.003914837725460529
87,3,0.10837532579898834
88,3,0.07597242295742035
89,3,0.012041145004332066
90,3,0.020946936681866646
91,3,0.20014679431915283
92,3,0.0004634909564629197
93,3,0.0
94,3,0.016630100086331367
95,3,0.024426432326436043
96,3,0.021302329376339912
97,3,0.0013416283763945103
98,3,0.005455113016068935
99,3,0.009702957235276699
100,3,0.01188749074935913
101,3,0.01143254991620779
2,3,0.014884285628795624
102,3,0.1280914843082428
103,3,0.0037215659394860268
104,3,0.01380934752523899
105,3,0.015762271359562874
106,3,0.011019197292625904
107,3,0.0028912711422890425
108,3,0.06372160464525223
109,3,0.07666400074958801
110,3,0.03798937052488327
111,3,0.0
112,3,0.0
113,3,0.9693471789360046
114,3,0.23011629283428192
115,3,0.02381422184407711
116,3,0.009003953076899052
117,3,0.28472575545310974
118,3,0.05405960977077484
119,3,0.004830113146454096
120,3,0.5700100660324097
121,3,0.038711003959178925
122,3,0.038764309138059616
123,3,0.009044086560606956
124,3,0.01454970519989729
125,3,0.01844523474574089
126,3,0.01514241099357605
127,3,0.05781799182295799
128,3,0.0467444472014904
129,3,0.042622778564691544
130,3,0.07174970954656601
131,3,0.008153329603374004
132,3,0.018991101533174515
133,3,0.07142527401447296
134,3,0.015052534639835358
135,3,0.009665042161941528
136,3,0.019927898421883583
137,3,0.10622236132621765
138,3,0.051001809537410736
139,3,0.11523399502038956
140,3,0.07159040123224258
141,3,0.00034848295035772026
142,3,0.01609385758638382
143,3,0.29156750440597534
144,3,0.3577449321746826
145,3,0.0
146,3,0.0026077283546328545
147,3,0.0038709843065589666
148,3,0.000393654074287042
149,3,0.051363952457904816
150,3,0.018949495628476143
151,3,0.0482393279671669
152,3,0.9900968670845032
153,3,1.0
154,3,0.016373569145798683
155,3,0.0
156,3,0.0
157,3,0.08943480998277664
158,3,0.0
159,3,0.05894709378480911
160,3,0.005319529678672552
161,3,0.39536893367767334
162,3,0.04502728953957558
54,3,0.03652654588222504
163,3,0.0
164,3,0.15281596779823303
13,3,0.008580918423831463
165,3,0.0025172627065330744
166,3,0.7224471569061279
167,3,0.01460946910083294
168,3,1.9124454259872437
169,3,0.017213772982358932
170,3,0.005491307470947504
171,3,0.002500829752534628
172,3,0.0007052725995890796
173,3,0.02567935734987259
174,3,0.004780069924890995
175,3,0.0013653107453137636
176,3,0.006112347822636366
177,3,0.05698174610733986
178,3,0.0017701582983136177
179,3,0.4257216155529022
180,3,0.3107316792011261
181,3,0.01726699061691761
182,3,0.00015025986067485064
183,3,0.0018440603744238615
184,3,0.0
185,3,0.005597253795713186
186,3,2.414031744003296
187,3,0.013783023692667484
188,3,0.03260384872555733
189,3,0.05509671941399574
190,3,0.03403012454509735
191,3,0.0
192,3,0.1911422312259674
193,3,0.016072088852524757
194,3,0.0007065141689963639
195,3,0.06392302364110947
196,3,0.062035948038101196
197,3,0.0
198,3,0.04335040599107742
199,3,0.024896537885069847
200,3,0.025596288964152336
201,3,0.04749736562371254
202,3,4.184216499328613
203,3,0.012586223892867565
204,3,0.034457553178071976
205,3,0.0
206,3,0.215707927942276
207,3,0.07064710557460785
78,3,0.001077292370609939
208,3,0.12004204094409943
